tweet,sentiment
Proud to host the Fourth District's 2017 #congressionalartcompetition winner Amy Parkhurst of Waldron. #ar4 #arnews http://pbs.twimg.com/media/DDl_4-oXoAM8j5P.jpg http://pbs.twimg.com/media/DDl_5cSXcAA-7be.jpg,3
.@TexasRuralWater: Growing #RuralAmerica on the outskirts of pop. centers is a key component of the U.S. economy growing again. #HouseAg,2
President @realDonaldTrump should stop making policy via Twitter. I stand w my @HouseDemocrats colleagues. #TRANSGENDERBAN #transisbeautiful https://twitter.com/housejuddems/status/893514772184002562 QT @HouseJudDems 🚨BREAKING🚨 50+ @HOUSEJUDDEMS @HASCDemocrats &amp; @LGBTEqCaucus DEMS URGE SECY MATTIS &amp; JOINT CHIEFS OF STAFF TO NOT COMPLY W #TRANSGENDERBAN 1/ http://pbs.twimg.com/media/DGZm6cfWsAAkUDI.jpg http://pbs.twimg.com/media/DGZm6cEWsAAsVW5.jpg http://pbs.twimg.com/media/DGZm6b9XYAA8shp.jpg http://pbs.twimg.com/media/DGZm6b8WAAAF88-.jpg,2
@HouseAppropsGOP reported FY18 State/Foreign Ops bill supporting our allies &amp; diplomats efforts abroad! https://www.facebook.com/rfrelinghuysen/posts/884013338419365,3
Weather disruptions due to #climatechange could limit food supplies into key ports &amp; raise prices #TodaysClimateFact http://www.reuters.com/article/global-food-trade-idUSL8N1JN2JN,1
@GOP @350 @NationalADAPT @alaskawild @ActiveRetirees @OurHospitals @aafp @AmerAcadPeds @AAPD @AARP @ACSCAN @ACLU @ACPinternists @ACOGAction @AmDiabetesAssn @AFSCME @AFTunion @ahcancal @American_Heart @AHAAdvocacy @MuslimHealth @ANANursingWorld @AOAforDOs @APAPsychiatric @APA @PublicHealth @ABHWorg @AAMCtoday @BigCitiesHealth @bread4theworld @CALPIRG @TheCHAUSA @CatoInstitute @amprog 37. Center for Biological Diversity @CenterForBioDiv opposes the Senate @GOP health care bill,1
"RT @RepRaskin Jared Kushner failed to disclose Russia meetings, but still gets classified intel. I renew my call to revoke his clearance. #RevokeKushner https://twitter.com/RepRaskin/status/885912333612191744",1
"RT @FOX19Jeremy .@fccincinnati jumps to 6th in the @USL eastern conference standings.

Now 6-6-6. 

They take on the Devils next... (I'm kidding)",2
Reminder - the GOP “health care” bill would take away coverage for millions of Americans to give tax cuts to the 400 wealthiest households.,2
NY Dems in the fight! @NydiaVelazquez @RepEspaillat @repjoecrowley @RepGraceMeng @RepJoseSerrano @RepEliotEngel @RepJerryNadler  @RepMaloney https://twitter.com/NydiaVelazquez/status/885918446655066114 QT @NydiaVelazquez When #ICE showed up at Queens Human Trafficking Court I was appalled. Led colleagues today in demanding answers! http://bit.ly/2tbsRss,1
"Proud to be a sponsor of this bill, as it will be a step towards equality for the LGBT community.
http://www.hrc.org/blog/this-bill-would-help-federal-agencies-data-collection-become-more-lgbtq-inc",3
"RT @NAACP #NAACP Conv 12:30p: Armed Services &amp; Veterans Affairs lunch honoring many across all #military, US Rep. Hon. Al Green to speak🇺🇸
#ATT #HoC http://pbs.twimg.com/media/DFlPjTWV0AIhgr_.jpg http://pbs.twimg.com/media/DFlPjTYVYAEtgW9.jpg",2
"RT @michaelcoleman .@SenatorTomUdall is questioning FCC officials about media intimidation, more. You can watch here: https://www.commerce.senate.gov/public/",2
"If other countries had a commission like the one Trump has set up for voter fraud, we'd be up in arms. It's an assault on our democracy. http://pbs.twimg.com/ext_tw_video_thumb/889238004522418176/pu/img/oj1P5K4R-tRu8par.jpg https://video.twimg.com/ext_tw_video/889238004522418176/pu/vid/640x360/U9MEa-nL8CTg1475.mp4",1
"RT @edworkforcedems RM @BobbyScott on Senate #Trumpcare: ""A massive tax cut for the wealthiest Americans &amp; a painful step backward for #workingfamilies"" https://t.co/pJ3OR5lIi6",1
Monmouth: a majority of Americans believe Jared Kushner should lose his security clearance or resign. #RevokeKushner https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_071717/,2
"The Make America Secure bill:
✅Rebuilds our military
✅Provides better training &amp; infrastructure
✅Supports our troops
https://gallery.mailchimp.com/301a28247b80ab82279e92afb/files/d0232c6a-3d68-43f0-bc73-fc0a544e5005/FY18_Defense_Appropriations_Bill_One_Pager.pdf?utm_source=JOLT&utm_campaign=36dba75320-EMAIL_CAMPAIGN_2017_04_24&utm_medium=email&utm_term=0_9655b8353e-36dba75320-147172293",2
"Friday marks 1 year since Josh Holt was arrested in Venezuela. 
RT this video to spread the word and bring him home 
#utpol #JusticeForJosh http://pbs.twimg.com/amplify_video_thumb/880204847152340992/img/wsbwDOtXDVuVyc_H.jpg https://video.twimg.com/amplify_video/880204847152340992/vid/320x180/ZMhPXA01As5iEwx_.mp4",2
"Very sad to learn of the passing of Bill Bailey. My thoughts and prayers are w/ his wife, Janis, and entire family. http://abc13.com/entertainment/bill-bailey-legendary-voice-of-houston-rodeo-dies/2255139/",2
Trump's ban on transgender service members is disgraceful. http://pbs.twimg.com/media/DFromMvWAAAE0MZ.jpg,1
"RT @FoxNews .@RepSeanDuffy on ""Skinny Repeal"" rejection: ""The Senate has a stupid filibuster rule."" #FoxandFriends http://pbs.twimg.com/media/DF6BzqtV0AAZXz-.jpg https://video.twimg.com/amplify_video/891292008672772096/pl/7A-wuWzzES_fkqnY.m3u8",1
I’m grateful to Secretary Husted for standing up for Ohio voters and protecting our private information. My full statement: http://pbs.twimg.com/media/DDl85taUIAAX07v.jpg,3
"Jobs have been lost and the economy has taken a beating due to former President Obama's fanciful policies ... https://twitter.com/westerncaucus/status/887442719588614146 QT @westerncaucus ""Western Caucus Members Lead Charge to Protect States from Obama Ozone Rule."" Read more HERE → https://westerncaucus.house.gov/media-center/press-releases/western-caucus-members-lead-charge-to-protect-states-from-obama-ozone http://pbs.twimg.com/media/DFDUAkuXoAAW11l.jpg",1
Then vote NO. People’s lives depend on it. https://twitter.com/politico/status/890665365742657537 QT @politico Senate Republicans hope their own Obamacare repeal won't become law http://politi.co/2uC5QOt http://pbs.twimg.com/media/DFxHbdCW0AIzkpM.jpg,2
"The bill Republicans announced today is even worse than expected and by far the most harmful piece of legislation I've seen in my lifetime. https://t.co/EIVIdTKY1x QT @AP BREAKING: Senate Republicans unveil health care bill scuttling Obama law, cuts Medicaid, slashes taxes for wealthy.",1
Today I will introduce a bill to allow those age 50 &amp; up to buy into Medicare w/ @RepBrianHiggins &amp; @RepJoeCourtney FB Live! #MedicareBuyIn http://pbs.twimg.com/media/DFv3XvjXYAECc5G.jpg,2
RT @AliciLee @SenKamalaHarris Kids like my child. My son will lose his supports at school and access to therapy. Many children lose much more. This is horrifying.,1
Still shocking to see senior WH staff misunderstand American values. I just realized I should be more specific. I'm talking about Miller.,1
GOP Senate &amp; House leadership should publicly commit to override veto to deter President Trump from vetoing Russia sanctions bill,2
"RT @HouseSmallBiz ""The businesses employing just &lt; 50 often said the #ACA caused them to hire less &amp; cut hours."" https://www.wsj.com/articles/how-many-jobs-does-obamacare-kill-1499296604 (@WSJopinion)",2
Today we celebrate the 46th anniversary of ratification of the 26th Amendment and the crucial expansion of voting right for young adults.,3
"""I suspect many who doubt The abilities of our diverse service person now might be more reluctant to serve then they are to comment.""   2/2",2
"We need Senators who will push the #TrumpAgenda forward, not so-called Republicans who bad-mouth him every step of the way. #ALSEN #ALpol https://twitter.com/lutherstrange/status/890984008498257921 QT @lutherstrange It's frustrating to control the White House and Congress, yet fail to fulfill our promise to those who gave us these majorities. #ALSEN https://twitter.com/lutherstrange/status/890983533904318465",1
"RT @StopBigMoney Time and again @SenWhitehouse has proven he’s committed to fighting against unlimited, undisclosed money in politics. RT to thank him! https://twitter.com/StopBigMoney/status/888110967019642881",3
Great to have Jack Hopkins of @cortrustbank in Sioux Falls testify at our @BankingGOP hearing today. We need more SD common sense in DC. http://pbs.twimg.com/media/DFL8ot5WAAUSdlx.jpg http://pbs.twimg.com/media/DFL8rORWAAAvQiX.jpg,2
"TY @ConservationLF for delivering 80,000+ petitions in support of #MonumentsForAll to my District Office. #GoldButte #BasinAndRange http://pbs.twimg.com/media/DFr6CszXcAM37cz.jpg",3
"#FY18NDAA is a win for Fort Campbell, military families, national defense. My column on passage of this bill: https://blackburn.house.gov/news/documentsingle.aspx?DocumentID=398346 http://pbs.twimg.com/tweet_video_thumb/DEtlxerWsAAi6hq.jpg https://video.twimg.com/tweet_video/DEtlxerWsAAi6hq.mp4",3
"RT @GulfCitrus Diaz-Balart: Progress made in Hoover Dike repairs, extra funding requested http://www.winknews.com/2017/07/10/diaz-balart-progress-made-in-hoover-dike-repairs-extra-funding-requested/ via @WINK NEWS",2
"Thank you to @RepJohnConyers, @cbrangel and @SamsPressShop for your service in the Korean War. Glad to be able to honor you tonight. https://t.co/uQKvnZj19m",3
Glad @POTUS signed #RussiaSanctions- hope he'll be as vocal about Russian aggression as he was about concerns w bill https://www.mccain.senate.gov/public/index.cfm?p=press-releases&id=3B51E41F-E656-4890-9C67-B32C709067EB,3
"The #FY18NDAA rebuilds America's military:

Largest troop pay ⬆️ in 8 yrs ✅
Increases funding for DOD ✅
Strengthens cyber capabilities ✅ http://pbs.twimg.com/tweet_video_thumb/DEtB3cxXkAI6N15.jpg https://video.twimg.com/tweet_video/DEtB3cxXkAI6N15.mp4",2
Very happy to see Amanda LaRoque was released from Honduras and will return home to North Carolina soon!,3
"The #FY18NDAA ends a half-decade of cuts, reforms the Pentagon to cut wasteful spending, and gives our troops a well-deserved pay raise. http://pbs.twimg.com/ext_tw_video_thumb/885921483368878082/pu/img/rAZ2FWSuqUEvq1h9.jpg https://video.twimg.com/ext_tw_video/885921483368878082/pu/vid/342x180/NevDVoLTHukSYAHR.mp4",3
BREAKING: Zombie GOP Senate health care bill dead for now and on its way back to the political graveyard where it belongs. https://twitter.com/bpolitics/status/887352026434334720 QT @bpolitics JUST IN: Senate GOP lacks the votes for a straight Obamacare repeal https://bloom.bg/2uz4lRK http://pbs.twimg.com/media/DFCB9vOXUAA5Iv-.jpg,3
Be angry. Make phone calls. https://twitter.com/rollingstone/status/889255089613008898 QT @RollingStone Republicans have no idea which health care bill they're voting on http://rol.st/2trLqVC,1
RT @JapanEmbDC Amb Sasae welcomed top defense officials inc @PacificCommand's #AdmHarris to Japan-US Statesmen Forum event. VIDEO: https://www.defense.gov/Videos/videoid/540679/#DVIDSVideoPlayer1133 http://pbs.twimg.com/media/DF2PQuNUAAAF8zI.jpg http://pbs.twimg.com/media/DF2PR53UMAAccgY.jpg,2
"@realDonaldTrump Supporting #Trumpcare - a bill that would rip health care away from women, children, seniors, and people with disabilities.",1
A free &amp; open internet is fundamental to American discourse &amp; commerce today. Giving #BigBroadband control of the internet endangers this.,1
"Heartbreaking. Sunayana Dumala shares her story in order to show that we need to spread more compassion. 
https://www.nytimes.com/2017/07/08/us/he-became-a-hate-crime-victim-she-became-a-widow.html",1
#TeamRokita spent a couple of days at the Delaware County 4-H fair at the Delaware County Republican Booth. http://pbs.twimg.com/media/DFv8VFFXYAAnqyL.jpg,2
"Need to re-register for 🇭🇹 Haitian TPS? Deadline is 7/24 ! 📞311 &amp; say ActionNYC to get help! Learn more
👉 https://medium.com/@NYCImmigrants/deadline-to-re-register-for-extension-of-haitian-tps-fast-approaching-10d40e2ddc77 #SaveTPS",2
RT @NASCARMemories Dale Earnhardt is interviewed in Victory Lane after winning the 1995 Brickyard 400. http://pbs.twimg.com/ext_tw_video_thumb/888516089939931139/pu/img/LoPGImCNJPbpUg2d.jpg https://video.twimg.com/ext_tw_video/888516089939931139/pu/vid/240x180/TaX3cCOCzLyig8u1.mp4,2
@ReevePRC The PRC helps Americans w/ spinal cord injury become heroes in their own lives. Mentors support strength/perseverance by building community,3
Three unserved WV counties will soon have access to #broadband thanks to #CapitoConnect. Find out the details: https://t.co/YedGMdyVJX,3
Great news! https://twitter.com/thehill/status/882306279284322305 QT @thehill Court rejects Trump's attempt to halt Obama anti-pollution rule http://hill.cm/7PPlAjO http://pbs.twimg.com/media/DD6U4lOXkAAp6Bp.jpg,3
In today's @MGMAdvertiser I urge the Senate to keep at it w/ healthcare &amp; not give up working to deliver our promise http://www.montgomeryadvertiser.com/story/opinion/columnists/2017/08/02/martha-roby-headway-house-setback-senate/532239001/ http://pbs.twimg.com/media/DGURuxsVwAIpnxR.jpg,2
"2/3 of Americans believe #civility in politics is getting worse. We must change this, even while we disagree.

https://www.theatlantic.com/politics/archive/2017/07/finding-unity-in-a-divided-washington/532512/",1
"It was announced @forthood​ would receive $145M for improvements of their Army barracks. Full statement below ↓

https://williams.house.gov/media-center/press-releases/congressman-williams-145-million-for-fort-hood-is-a-huge-win http://pbs.twimg.com/media/DGWkI1hXgAQEHLc.png",2
"Congrats to Phoenix Day School for the Deaf's Amber Akapnitis @moos0025, a 2017 @PBS Digital Innovator! http://to.pbs.org/2rZK56W",3
"Toured the De Baca Family Practice Clinic in Fort Sumner today, which provides essential health care to many surrounding rural communities. http://pbs.twimg.com/media/DEGvA-jWsAAcwBc.jpg",2
RT @StacyBrocker Dyslexic TX Chairman @LamarSmithTX21 creator/cochair Dyslexia Caucus. I'm in a room full of heroes! #saydyslexia https://t.co/ISQCOeRVH1,3
"Any hearing w/ Trump Jr. &amp; Manafort should be open, under oath, &amp; comprehensive in scope – w/ all docs necessary for informed questions.",2
"RT @NBCPolitics NEW: CBO report on ""skinny"" repeal bill shows 16 million uninsured by 2026 and 20% increase in premiums every year between 2018 and 2026 http://pbs.twimg.com/media/DFyxeTNUMAAYMy1.jpg",2
I refuse to stand by and watch as Republicans attack Americans’ health care by gutting key protections. #ProtectOurCare,2
"Bipartisan consensus: progress &amp; fixes &gt; threats &amp; destruction. Let's improve #ACA together. It's what the American people want &amp; deserve. https://twitter.com/repmikequigley/status/893203557507375105 QT @RepMikeQuigley ICYMI: 80% of voters disapprove of the way GOP is handling #healthcare, incl 60% of self-identified Republicans. http://www.politico.com/story/2017/08/03/poll-republican-health-care-241291",2
